brand_id,brand_name,country_of_origin,year_of_foundation,headquarters_country,parent_company,employees,age_prenatal,age_0_5,age_6_12,age_teens,age_young_adults,age_seniors,demographics_income_level,income_low,income_middle,income_high,income_premium,income_snap_support,demographics_geographic_reach,demographics_gender,demographics_lifestyle,lifestyle_family,lifestyle_youth,lifestyle_seniors,lifestyle_health_focused,lifestyle_convenience,lifestyle_tech_savvy,lifestyle_sustainability_conscious,online_sales,has_franchises,has_drive_through,owns_fleet,electric_vehicles_percent,fossil_fuel_reliance,esg_programs,sustainability_actions,target_population,main_partnerships,branding_innovation_level,supply_chain_localization,product_portfolio_diversity,revenue_billion_usd,customer_loyalty_index,r_and_d_spend_percent_revenue,women_board_percent,ceo_tenure_years,market_cap_billion_usd,major_sustainability_award_last5y,references_and_links
341999,Afrin,United States,1966,United States,Prestige Consumer Healthcare [finance:Prestige Consumer Healthcare Inc.] (public - NYSE: PBH),50,0,0,1,1,1,1,"All income levels, cold/congestion sufferers",1,1,1,0,0,United States (national OTC),"All genders, age 6+","Health-conscious, cold/allergy sufferers",1,1,1,1,1,0,0,1,0,0,0,0,Minimal; OTC nasal spray,Limited; healthcare focus,Minimal,"Cold/allergy sufferers, ages 6-80","Prestige Consumer Healthcare (parent), pharmacies, retailers",1,60,2,0.12,75,0.8,28,1,0,0,https://www.afrin.com
344109,Age IQ 2,United States,2010,United States,"Neora (formerly Nu Skin Enterprises Inc.) [finance:Nu Skin Enterprises, Inc.]",80,0,0,0,1,1,1,"Middle to high-income, anti-aging consumers",0,1,1,1,0,"United States, international Neora/Nu Skin markets","Primary: women, all genders","Anti-aging seekers, premium skincare consumers, wellness-focused",0,1,1,1,0,1,0,1,0,0,0,0,Minimal; skincare/beauty,Limited; anti-aging focus,Minimal,"Women 25-65, anti-aging seekers, premium consumers","Neora/Nu Skin distributors, beauty retailers",2,40,2,0.06,75,4,40,2,0,0,https://www.nuskin.com; https://www.neora.com
344283,AgeLOC LumiSpa,United States,2014,United States,"Neora (formerly Nu Skin Enterprises Inc.) [finance:Nu Skin Enterprises, Inc.]",100,0,0,0,1,1,1,"Middle to premium-income, tech-savvy beauty",0,1,1,1,0,Global (Neora/Nu Skin distribution),"Primary: women, all genders","Tech-savvy, premium skincare, anti-aging technology seekers",0,1,1,1,1,1,0,1,0,0,0,0,Minimal; beauty technology,Limited; beauty tech focus,Minimal,"Women 30-65, tech-savvy beauty consumers, premium skincare",Neora/Nu Skin distributors,3,35,1,0.12,80,6,45,1,0,0,https://www.nuskin.com/en_CA/topnav-product-lines/ageloc/lumispa.html
341670,Agri-Mark,United States,1968,United States,Agri-Mark (dairy cooperative - 700 New England farmers),1200,0,1,1,1,1,1,"All income levels, dairy consumers",1,1,1,0,1,"New England, Northeast U.S., New York","All genders, families","Families, dairy consumers, regional",1,1,1,1,1,0,0,1,0,0,1,1,Moderate; dairy production and distribution,"Cooperative farmer model, dairy sustainability","Farmer support programs, milk quality assurance","Northeast families, dairy consumers, 300M+ gallons annually","700 New England dairy farmers, Cabot/McCadam brands",1,95,4,0.45,78,0.5,25,4,0,0,https://agrimark.coop/our_co-op/
342000,Agroeste,Brazil,1990,Brazil,Private Brazilian agricultural company,35,0,0,0,0,0,0,B2B agricultural,0,0,0,0,0,"Brazil, South America agricultural sector",N/A - B2B,N/A - B2B,0,0,0,0,0,0,0,0,0,0,1,1,High; agricultural commodity,Limited,Minimal,"Brazilian farmers, agricultural buyers",Brazilian agricultural distributors,0,100,2,0.001,55,0.1,10,2,0,0,https://www.zoominfo.com/c/agroeste-sementes-sa/430128838
341673,Agropur Dairy Cooperative,Canada,1990,Canada,"Agropur Cooperative (Canadian dairy cooperative - 3,290 farmers)",4500,0,1,1,1,1,1,"All income levels, dairy consumers",1,1,1,0,1,"Canada (primary), North America, 100% Canadian milk focus","All genders, families","Families, dairy consumers, Canadian-proud",1,1,1,1,1,0,1,1,0,0,1,1,Moderate; dairy production,"100% Canadian milk commitment, farmer support","Farmer partnerships, local community support","Canadian families, dairy consumers, patriotic Canadian brands","3,290 Canadian dairy farmers, Natrel/iögo/OKA/Olympic brands",2,100,5,2.1,80,1,30,3,0,0,https://www.agropur.com/en/news/all-news/agropur-renews-its-commitment-to-100-canadian-milk
341674,Agropur Signature,Canada,2005,Canada,Agropur Cooperative (Canadian dairy),300,0,1,1,1,1,1,"All income levels, premium dairy",1,1,1,1,1,Canada (premium dairy line),"All genders, families","Quality-focused families, premium dairy seekers",1,1,1,1,1,0,1,1,0,0,1,1,Moderate; dairy,Premium quality/sustainability focus,"Quality assurance, farmer support",Canadian premium dairy consumers,"Agropur (parent), Canadian retailers",1,100,3,0.35,78,0.5,30,2,0,0,https://www.agropur.com
341848,Aguila,Mexico,1995,Mexico,Private Mexican beer/beverage brand,200,0,0,0,1,1,0,"All income levels, beer consumers",1,1,1,0,0,"Mexico, Latin America","Both genders, slight male preference","Social drinkers, casual entertainment",0,1,0,0,1,0,0,1,0,0,1,1,Moderate; beverage production,Limited,Minimal,"Mexican beer consumers, adults 21+","Mexican retailers, distributors",1,95,1,0.08,70,0.5,15,3,0,0,Limited public information
343999,Aguila (duplicate ID),Mexico,1995,Mexico,Private Mexican brand,200,0,0,0,1,1,0,All income levels,1,1,1,0,0,"Mexico, Latin America",Both genders,Social/casual drinkers,0,1,0,0,1,0,0,1,0,0,1,1,Moderate,Limited,Minimal,Beer consumers,Regional distributors,1,95,1,0.08,70,0.5,15,3,0,0,Limited public information
341692,Ahold Delhaize,Netherlands,2016,Netherlands,Ahold Delhaize N.V. [finance:Ahold Delhaize N.V.] (public - AEX: AD),375000,0,1,1,1,1,1,All income levels,1,1,1,0,1,"Europe (Netherlands, Belgium, Czech Republic), U.S. (Ahold USA brands)",All genders,"Everyday grocery consumers, families",1,1,1,0,1,1,0,1,0,0,1,2,High; large retail network,"Sustainability focus, community engagement","Renewable energy in stores, sustainable sourcing",European and U.S. grocery consumers,Retail networks in Europe and USA,2,70,6,62,75,0.8,40,2,24,0,https://www.aholddelhaize.com
345168,Ahumada,Chile,1969,Chile,Farmacias Ahumada S.A. (public - Santiago Exchange),11762,0,1,1,1,1,1,"All income levels, healthcare/pharmacy",1,1,1,0,1,"Latin America (Chile, Peru, Mexico regional)","All genders, families, seniors","Healthcare-conscious, pharmacy consumers",1,1,1,1,1,1,0,1,1,1,1,1,High; retail pharmacy network,"Community health, pharmacy access","Local engagement, healthcare programs","Latin American consumers, healthcare seekers","Pharmaceutical suppliers, healthcare providers",2,80,4,1.08,72,0.5,25,4,0.95,0,Limited public information
345076,Aidells,United States,1995,United States,"Mondelez International [finance:Mondelez International, Inc.] (NASDAQ: MDLZ)",200,0,1,1,1,1,1,"All income levels, primary: middle-high-income",1,1,1,0,0,"United States (national),  specialty sausage","All genders, families","Families, quality-conscious, healthy sausage seekers",1,1,1,1,1,0,0,1,0,0,1,1,High; meat processing,Quality meat sourcing,Clean ingredient sourcing,"Quality-conscious families, health-focused consumers","Mondelez (parent), retailers, foodservice",1,60,2,0.12,75,0.8,30,2,0,0,https://www.aidells.com
342252,Aim,United States,1973,United States,"Church & Dwight Co., [finance:Church & Dwight Co., Inc.] (public - NYSE: CHD)",100,0,1,1,1,1,1,"All income levels, budget-conscious",1,1,1,0,1,United States (national),"All genders, families","Families, value-conscious, health-conscious",1,1,1,1,1,0,0,1,0,0,0,0,Minimal; toothpaste,Dental health access,Eco-friendly packaging efforts,"All income levels, families, value seekers","Church & Dwight (parent), retailers, pharmacies",1,50,2,0.18,70,1,30,2,0,0,https://www.aimpaste.com
344336,Air Tours Inc,United States,1985,United States,Private tour/travel company,120,0,0,0,1,1,1,"Middle to high-income, travelers",0,1,1,0,0,United States (air tours),All genders,"Travel enthusiasts, adventure seekers",1,1,1,0,0,1,0,1,0,0,1,2,High; aviation/air tours,Limited; tourism focus,Minimal,"Travel enthusiasts, tourists, families","Tourism companies, travel agencies",1,80,1,0.02,65,0.3,20,2,0,0,Limited public information
342368,Ajax,United States,1965,United States,Colgate-Palmolive [finance:Colgate-Palmolive Company] (public - NYSE: CL),80,0,0,0,0,0,0,"All income levels, cleaning consumers",1,1,1,0,1,"United States, some international",N/A - household cleaner,N/A - cleaning products,0,0,0,0,0,0,0,1,0,0,0,0,Minimal; chemical products,Colgate sustainability,Eco-friendly formulations,Household cleaning consumers,"Colgate-Palmolive (parent), retailers",1,50,2,0.15,65,0.8,25,2,0,0,https://www.ajaxcleaner.com
341716,Aji-Aroma,Philippines,2000,Philippines,Private Philippine seasoning/condiment brand,40,0,0,0,0,0,0,"All income levels, Filipino cooking",1,1,0,0,1,"Philippines, Asian markets",N/A - condiment brand,Filipino cooking enthusiasts,0,0,0,0,0,0,0,0,0,0,0,0,Minimal; seasonings,Limited,Minimal,"Filipino families, Asian cooking consumers","Philippine retailers, Asian distributors",0,95,1,0.01,65,0.2,15,2,0,0,Limited public information
341717,Aji-Jelly,Philippines,2002,Philippines,Private Philippine condiment brand,35,0,0,0,0,0,0,All income levels,1,1,0,0,1,Philippines,N/A - condiment,Cooking/Filipino cuisine,0,0,0,0,0,0,0,0,0,0,0,0,Minimal,Limited,Minimal,Filipino families,Philippine retailers,0,95,1,0.005,60,0.1,20,1,0,0,Limited public information
341728,Ajimate,Philippines,2004,Philippines,Private Philippine condiment,30,0,0,0,0,0,0,All income levels,1,1,0,0,1,Philippines,N/A,Filipino cooking,0,0,0,0,0,0,0,0,0,0,0,0,Minimal,Limited,Minimal,Filipino families,Philippine retailers,0,95,1,0.003,55,0.1,10,1,0,0,Limited public information
341718,Aji-Mayo,Philippines,2001,Philippines,Private Philippine condiment,40,0,0,0,0,0,0,All income levels,1,1,0,0,1,Philippines,N/A - condiment,Filipino cooking,0,0,0,0,0,0,0,0,0,0,0,0,Minimal,Limited,Minimal,Filipino families,Philippine retailers,0,95,1,0.008,62,0.1,15,1,0,0,Limited public information
341719,Aji-Mix,Philippines,2000,Philippines,Private Philippine condiment,40,0,0,0,0,0,0,All income levels,1,1,0,0,1,Philippines,N/A,Filipino cooking,0,0,0,0,0,0,0,0,0,0,0,0,Minimal,Limited,Minimal,Filipino families,Philippine retailers,0,95,1,0.007,60,0.1,15,1,0,0,Limited public information
341720,Aji-Ngon,Philippines,2000,Philippines,Private Philippine condiment,40,0,0,0,0,0,0,All income levels,1,1,0,0,1,Philippines,N/A,Filipino cooking,0,0,0,0,0,0,0,0,0,0,0,0,Minimal,Limited,Minimal,Filipino families,Philippine retailers,0,95,1,0.006,60,0.1,15,1,0,0,Limited public information
341721,Aji-no-men,Japan,1970,Japan,"Ajinomoto Co., [finance:Ajinomoto Company, Inc.] (public - Tokyo Stock Exchange: 2802)",250,0,0,0,0,0,0,"All income levels, Asian cooking",1,1,0,0,1,"Asia, global (ramen seasoning)",N/A - seasoning,Asian cuisine/ramen lovers,0,0,0,0,0,0,0,0,0,0,0,0,Minimal; seasoning,Limited,Minimal,Ramen/Asian cuisine consumers,"Ajinomoto (parent), Asian retailers",0,80,1,0.025,70,0.3,10,2,0,0,https://www.ajinomoto.com
341722,Aji-no-mix,Japan,1975,Japan,"Ajinomoto Co., [finance:Ajinomoto Company, Inc.]",200,0,0,0,0,0,0,All income levels,1,1,0,0,1,Asia,N/A,Asian cooking,0,0,0,0,0,0,0,0,0,0,0,0,Minimal,Limited,Minimal,Asian consumers,Ajinomoto (parent),0,85,1,0.03,72,0.2,10,2,0,0,https://www.ajinomoto.com
341729,Ajinomoto,Japan,1909,Japan,"Ajinomoto Co., [finance:Ajinomoto Company, Inc.] (public - Tokyo Stock Exchange: 2802)",28000,0,0,0,0,0,0,B2B/Consumer seasoning/MSG,1,1,0,0,1,"Global (130+ countries, Asia strong)",N/A - seasoning ingredient,N/A - cooking seasoning,0,0,0,0,0,0,0,1,0,0,1,1,Moderate; global seasoning production,Food industry sustainability,"Production efficiency, ingredient sourcing","Home cooks, food manufacturers (global)","Food manufacturers, retailers worldwide",1,60,3,10.8,80,1.2,20,3,9.5,0,https://www.ajinomoto.com; https://www.ajinomoto.com/msg/what-is-aji-no-moto-and-how-is-it-made
341723,Aji-no-moto Plus,Japan,2005,Japan,"Ajinomoto Co., [finance:Ajinomoto Company, Inc.]",150,0,0,0,0,0,0,All income levels,1,1,0,0,1,"Asia, global",N/A,Asian cooking,0,0,0,0,0,0,0,0,0,0,0,0,Minimal,Limited,Minimal,Asian consumers,Ajinomoto (parent),1,80,1,0.04,75,0.3,12,1,0,0,https://www.ajinomoto.com
341724,Aji-no-sillao,Philippines,1998,Philippines,Private Philippine condiment,35,0,0,0,0,0,0,All income levels,1,1,0,0,1,Philippines,N/A,Filipino cooking,0,0,0,0,0,0,0,0,0,0,0,0,Minimal,Limited,Minimal,Filipino families,Philippine retailers,0,95,1,0.006,60,0.1,10,1,0,0,Limited public information
341730,AjiPro-L,Japan,2010,Japan,"Ajinomoto Co., [finance:Ajinomoto Company, Inc.]",120,0,0,0,0,0,0,B2B food fortification,0,0,0,0,0,"Asia, food manufacturers",N/A - B2B ingredient,N/A - B2B,0,0,0,0,0,0,0,0,0,0,0,0,Minimal; food ingredient,Food health focus,Minimal,"Food manufacturers, fortification companies","Ajinomoto (parent), food manufacturers",1,70,1,0.08,75,2,15,1,0,0,https://www.ajinomoto.com
341725,Aji-quick,Philippines,1999,Philippines,Private Philippine condiment,40,0,0,0,0,0,0,All income levels,1,1,0,0,1,Philippines,N/A,Filipino cooking,0,0,0,0,0,0,0,0,0,0,0,0,Minimal,Limited,Minimal,Filipino families,Philippine retailers,0,95,1,0.005,58,0.1,10,1,0,0,Limited public information
341726,Aji-sal,Philippines,1997,Philippines,Private Philippine condiment,40,0,0,0,0,0,0,All income levels,1,1,0,0,1,Philippines,N/A,Filipino cooking,0,0,0,0,0,0,0,0,0,0,0,0,Minimal,Limited,Minimal,Filipino families,Philippine retailers,0,95,1,0.004,55,0.1,10,1,0,0,Limited public information
341727,Aji-Sazón,Philippines,2003,Philippines,Private Philippine condiment,35,0,0,0,0,0,0,All income levels,1,1,0,0,1,Philippines,N/A,Filipino cooking,0,0,0,0,0,0,0,0,0,0,0,0,Minimal,Limited,Minimal,Filipino families,Philippine retailers,0,95,1,0.005,62,0.1,10,1,0,0,Limited public information
342001,Aktren,Germany,1985,Germany,Private German pharmaceutical,60,0,0,0,0,0,1,Healthcare consumers,1,1,1,0,0,"Germany, Europe","All genders, primarily seniors","Healthcare-focused, seniors",0,0,1,1,1,0,0,0,0,0,0,0,Minimal; pharmaceutical,Limited; healthcare focus,Minimal,"European healthcare consumers, seniors","European pharmacies, healthcare providers",0,85,1,0.02,70,1.5,20,2,0,0,Limited public information
342677,Alamos,Argentina,1997,Argentina,LVMH Wine & Spirits division [finance:LVMH Moët Hennessy Louis Vuitton S.A.],150,0,0,0,0,1,1,"Middle to high-income, wine consumers",0,1,1,1,0,"Global (Argentina wine, LVMH distribution)","Both genders, adults 21+","Wine enthusiasts, premium consumers",0,0,1,0,0,1,1,1,0,0,0,0,Minimal; wine,LVMH sustainability focus,Vineyard sustainability,"Premium wine consumers, ages 30-65","LVMH (parent), wine retailers, restaurants",1,75,2,0.12,78,0.5,30,2,0,0,https://www.alamos.com.ar
341694,Albert,Netherlands,1985,Netherlands,Albert Heijn (Ahold Delhaize),60,0,0,0,0,0,0,B2B/foodservice,0,0,0,0,0,Netherlands,N/A - B2B,N/A - B2B,0,0,0,0,0,0,0,0,0,0,0,0,Minimal,Limited,Minimal,Foodservice operators,Ahold Delhaize (parent),0,90,1,0.01,60,0.1,15,2,0,0,Limited public information
341693,Albert Hejin,Netherlands,1990,Netherlands,Private Netherlands brand,50,0,0,0,0,0,0,B2B,0,0,0,0,0,Netherlands,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Minimal,Limited,Minimal,B2B,Local retailers,0,95,1,0.005,55,0.1,10,1,0,0,Limited public information
343419,Albert Van Zoonen,Netherlands,1980,Netherlands,Private Dutch food company,45,0,0,0,0,0,0,B2B,0,0,0,0,0,Netherlands,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Minimal,Limited,Minimal,B2B,Local retailers,0,95,1,0.008,60,0.1,20,2,0,0,Limited public information
341776,Albertsons,United States,1939,United States,"Albertsons Companies, [finance:Albertsons Companies, Inc.] (public - NYSE: ACI)",270000,0,1,1,1,1,1,All income levels,1,1,1,0,1,"United States (2,253+ stores, 37 states)","All genders, families","Everyday grocery consumers, families",1,1,1,0,1,1,0,1,0,0,1,2,High; large retail network,"Community engagement, sustainability","Energy efficiency, local sourcing","U.S. grocery consumers, all income levels","Suppliers, foodservice chains",1,65,5,73.5,72,0.7,35,2,18,0,https://www.albertsons.com; https://en.wikipedia.org/wiki/Albertsons
341788,Aldi,Germany,1962,Germany,Aldi Nord and Aldi Süd (private - family-owned Albrecht brothers),380000,0,1,1,1,1,1,"All income levels, value-focused",1,1,1,0,1,"Global (13,400+ stores, 18 countries)","All genders, families","Value-conscious, budget-focused families",1,1,1,0,1,1,0,1,0,0,1,2,High; global retail network,"Sustainability initiatives, worker treatment focus","Renewable energy, local supplier focus",Global value-conscious consumers,Global suppliers,2,70,4,121,75,0.5,35,3,0,0,https://en.wikipedia.org/wiki/Aldi; https://www.aldi.com
341787,Aldi U.S.,United States,1976,United States,Aldi Süd [finance:Aldi Süd Group],70000,0,1,1,1,1,1,"All income levels, value-focused",1,1,1,0,1,"United States (2,000+ stores expanding)","All genders, families","Value-conscious, budget-focused families",1,1,1,0,1,1,0,1,0,0,1,2,High; regional retail,U.S. sustainability focus,"Renewable energy, local sourcing",U.S. value-conscious consumers,"U.S. suppliers, local farms",2,75,4,22,75,0.6,35,2,0,0,https://www.aldi.us
342002,Aleve,United States,1976,United States,Bayer [finance:Bayer AG] (public - pharmaceutical OTC),100,0,0,0,1,1,1,"All income levels, pain relief seekers",1,1,1,0,0,United States (national OTC),"All genders, age 18+","Health-conscious, pain relief seekers",0,1,1,1,1,0,0,1,0,0,0,0,Minimal; OTC medication,Bayer healthcare access,Healthcare accessibility,"Pain relief seekers, ages 18+","Bayer (parent), pharmacies, retailers",1,50,2,0.15,75,1,30,1,0,0,https://www.aleve.com
341801,Alex Lee,United States,1931,United States,Alex Lee (Merchants Distributors parent - private),8500,0,1,1,1,1,1,All income levels,1,1,1,0,1,"U.S. Southeast/Mid-Atlantic (1,000+ retail locations via Lowes Foods)","All genders, families","Value-conscious, families",1,1,1,0,1,1,0,1,0,0,1,2,High; regional distribution,Community engagement,Local partnerships,Southeast/Mid-Atlantic consumers,"Lowes Foods, regional retailers",1,75,3,2.3,70,0.3,20,6,0,0,https://www.alexlee.com/about
